,manufactured,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,desc_mean_price,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,transmission_auto,transmission_manual,make_audi,make_bmw,make_honda,make_hyundai,make_kia,make_lexus,make_mazda,make_mercedes-benz,make_mini,make_mitsubishi,make_nissan,make_porsche,make_subaru,make_suzuki,make_toyota,make_volkswagen,make_volvo,make_others,reg_date_year,reg_date_mon,reg_date_day,lifespan_days,luxury_car,price
14385,2008.0,1095.0,80.0,1497.0,6.0,5970.0,27571.0,889.0,20236.0,121865.0,11499.0,11499.0,57508.693680650125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,12.0,26.0,7331.982261640798,False,48200.0
14387,2008.0,1540.0,123.0,2362.0,3.0,6280.0,31553.0,2129.0,23012.0,144000.0,27261.0,27261.0,108017.82395410983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,12.0,9.0,7331.982261640798,False,50400.0
14389,2015.0,1610.0,111.0,1986.0,2.0,13800.0,60101.0,1196.0,41839.0,98000.0,29754.0,28656.0,101986.97835445762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,8.0,24.0,7331.982261640798,False,76400.0
14390,2017.0,1052.0,73.0,1318.0,1.0,8900.0,40000.0,578.0,29953.0,63700.0,14990.0,5000.0,115687.37454893235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,13.0,7331.982261640798,False,66900.0
14391,2010.0,1500.0,412.0,5204.0,6.0,32530.0,53932.0,6417.0,52883.0,68800.0,239896.0,239896.0,308314.3732468443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,6.0,14.0,7331.982261640798,True,350900.0
14392,2011.0,1261.0,91.2,1591.0,4.0,7600.0,22069.0,812.0,20787.0,121000.0,10613.0,10613.0,81764.17412550436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,5.0,30.0,7331.982261640798,False,39400.0
14393,2010.0,1730.0,125.0,2362.0,2.0,8650.0,47316.0,1802.0,45825.0,73460.34847437544,36053.0,36053.0,138689.7305168886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,7.0,19.0,7331.982261640798,False,92200.0
14394,2019.0,1485.0,127.0,1987.0,2.0,13810.0,41805.0,1198.0,68149.0,16800.0,37981.0,45174.0,140137.75639167763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,11.0,4.0,7331.982261640798,False,149400.0
14395,2017.0,1438.0,115.0,1995.0,1.0,9080.0,37605.0,1208.0,36186.0,80000.0,14922.0,14922.0,112293.03278044653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,4.0,17.0,7331.982261640798,False,74600.0
14397,2019.0,1940.0,200.0,2996.0,1.0,31180.0,40009.0,2382.0,130119.0,20708.0,87297.0,129135.0,189124.41020008837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,12.0,17.0,7331.982261640798,True,356200.0
14398,2006.0,1530.0,108.0,1998.0,2.0,7050.0,54463.0,1815.0,27052.0,73460.34847437544,28129.0,30942.0,71958.05186840585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2006.0,9.0,22.0,7331.982261640798,False,38500.0
14399,2016.0,1530.0,123.0,2360.0,1.0,11310.0,56410.0,1636.0,49326.0,70000.0,24269.0,25977.0,120859.70623632074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,12.0,9.0,7331.982261640798,False,80100.0
14400,2011.0,1755.0,245.0,2995.0,3.0,11780.0,42683.0,2618.0,40145.0,73000.0,64024.0,64024.0,130757.4628157141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,7.0,28.0,7331.982261640798,False,121900.0
14401,2015.0,1321.0,88.0,1496.0,1.0,10360.0,55399.0,682.0,32307.0,75800.0,18108.0,13108.0,91682.58184259197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,10.0,28.0,7331.982261640798,False,54800.0
14402,2007.0,1605.0,150.0,2497.0,1.0,7800.0,50355.0,2514.0,30213.0,63000.0,52852.0,58138.0,122106.30927835051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9.0,13.0,7331.982261640798,False,51500.0
14403,2016.0,1150.0,96.0,1199.0,2.0,9110.0,50000.0,508.0,33070.0,65092.0,20073.0,10103.0,74339.31724291173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,9.0,30.0,7331.982261640798,False,56700.0
14404,2014.0,1480.0,80.0,2071.0888269885486,3.0,14408.95552771688,52301.0,684.0,43799.20620587753,73460.34847437544,20927.0,5000.0,79991.97814836113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,9.0,22.0,7331.982261640798,False,61600.0
14405,2017.0,1345.0,93.8,1591.0,1.0,8880.0,51106.0,738.0,39586.0,73460.34847437544,13651.0,13651.0,102603.2532981535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5.0,23.0,7331.982261640798,False,63600.0
14407,2009.0,1264.0,89.7,1591.0,4.0,6210.0,15287.0,886.0,9742.0,170000.0,11367.0,11367.0,76569.59101198745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11.0,6.0,7331.982261640798,False,21800.0
14408,2012.0,2320.0,423.0,5998.0,4.0,29960.0,41835.646324549234,7074.0,43799.20620587753,48000.0,198584.0,198584.0,353225.7927479559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,3.0,12.0,7331.982261640798,True,329800.0
14409,2017.0,1280.0,112.0,1496.0,1.0,11230.0,49996.0,682.0,34597.0,33388.0,24851.0,5000.0,166207.42862401862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,10.0,26.0,7331.982261640798,False,79000.0
14410,2020.0,1090.0,75.0,1460.0,1.0,10860.0,37690.0,662.0,46623.0,652.0,23764.0,15270.0,132091.5681511471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020.0,12.0,23.0,7331.982261640798,False,119900.0
14411,2010.0,1313.0,80.0,1499.0,3.0,7700.0,33140.0,752.0,30053.0,120000.0,16930.0,16930.0,163564.25985729005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,19.0,7331.982261640798,False,76800.0
14412,2017.0,1594.0,130.0,1591.0,1.0,11670.0,49000.0,738.0,44358.0,70000.0,18601.0,18601.0,93699.64268582493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,11.0,27.0,7331.982261640798,False,89900.0
14413,2015.0,1480.0,123.0,1998.0,2.0,10970.0,58109.0,1210.0,42945.0,62000.0,27591.0,30628.0,88613.76460811702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,8.0,12.0,7331.982261640798,False,64700.0
14415,2008.0,1540.0,123.0,2362.0,2.0,8250.0,16689.0,2129.0,6639.0,143242.0,27261.0,27261.0,64316.72611782242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,9.0,4.0,7331.982261640798,False,18000.0
14416,2016.0,1610.0,110.0,1986.0,3.0,13560.0,56089.0,1196.0,46451.0,45449.0,28742.0,27239.0,91850.13941102757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,7.0,13.0,7331.982261640798,False,87800.0
14417,2013.0,1705.0,135.0,1997.0,1.0,18470.0,75700.0,1210.0,44857.0,91000.0,38055.0,45277.0,136019.44103716526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12.0,27.0,7331.982261640798,False,72400.0
14418,2011.0,1550.0,150.0,1796.0,3.0,9770.0,41835.646324549234,974.0,43799.20620587753,99000.0,48040.0,48040.0,120025.70369672329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,12.0,1.0,7331.982261640798,False,107600.0
14419,2007.0,1370.0,103.0,1799.0,5.0,9230.0,25486.0,1467.0,4692.0,228875.0,23790.0,26169.0,55890.05854215254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8.0,18.0,7331.982261640798,False,9400.0
14420,2014.0,1945.0,245.0,3498.0,2.0,24990.0,75289.0,3164.0,130664.0,95000.0,107798.0,161037.0,167361.71195093487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,6.0,7331.982261640798,False,183500.0
14421,2016.0,1735.0,155.0,1991.0,2.0,18780.0,50001.0,1202.0,69846.0,45000.0,43466.0,52853.0,178502.70420494612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,9.0,22.0,7331.982261640798,False,153900.0
14422,2009.0,1800.0,133.4932556713679,2953.0,4.0,7120.0,12789.0,1329.176775668073,8549.0,73460.34847437544,27393.0,1370.0,69415.49751175262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12.0,28.0,7304.0,False,26200.0
14423,2017.0,1425.0,100.0,1499.0,1.0,14400.0,36000.0,684.0,54012.0,46000.0,33755.0,39257.0,145465.9709979156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,6.0,21.0,7331.982261640798,False,129700.0
14424,2011.0,1417.0,90.0,1390.0,2.0,7700.0,41835.646324549234,620.0,43799.20620587753,135807.0,18183.0,18183.0,65929.13679200443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011.0,10.0,6.0,7331.982261640798,False,42400.0
14426,2014.0,1615.0,135.0,2494.0,2.0,18390.0,67304.0,1792.0,43923.0,73460.34847437544,35305.0,41427.0,123242.92954004444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,6.0,25.0,7331.982261640798,False,80100.0
14427,2015.0,1190.0,96.0,1496.0,1.0,10710.0,66000.0,682.0,30611.0,76500.0,18454.0,8454.0,89906.4708831273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6.0,22.0,7331.982261640798,False,49500.0
14428,2010.0,1280.0,133.4932556713679,1461.0,3.0,6710.0,16400.0,1329.176775668073,14558.0,73460.34847437544,23466.0,1174.0,65197.92348514458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,8.0,7304.0,False,32800.0
14429,2016.0,1329.0,88.0,1496.0,1.0,9900.0,48556.0,682.0,36856.0,33000.0,19011.0,14011.0,77038.93232093149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,2.0,22.0,7331.982261640798,False,67000.0
14430,2010.0,1515.0,416.0,4497.0,2.0,14408.95552771688,92901.0,4728.0,43799.20620587753,48888.0,307378.0,307378.0,444402.1419973729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,2.0,21.0,7331.982261640798,True,537800.0
14431,2011.0,1125.0,90.0,1390.0,1.0,7220.0,42283.0,682.0,40719.0,91000.0,25050.0,25050.0,101040.10193215616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,11.0,7331.982261640798,False,76400.0
14433,2019.0,2165.0,404.0,3996.0,1.0,88560.0,32500.0,3944.0,285098.0,4100.0,209896.0,349813.0,693356.1532567049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,4.0,6.0,7331.982261640798,True,1031800.0
14434,2014.0,1046.0,96.0,1498.0,2.0,10610.0,63190.0,684.0,22614.0,99500.0,16268.0,6268.0,73094.75545441612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,9.0,1.0,7331.982261640798,False,38300.0
14435,2018.0,1100.0,79.0,1496.0,1.0,8540.0,25556.0,682.0,30537.0,73460.34847437544,15566.0,15566.0,74294.62711022557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,1.0,10.0,7331.982261640798,False,77900.0
14436,2020.0,1610.0,100.0,1797.0,1.0,12290.0,32500.0,974.0,51006.0,10000.0,33997.0,29596.0,132225.80518663197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020.0,7.0,14.0,7331.982261640798,False,136200.0
14437,2008.0,1110.0,113.0,1468.0,5.0,9310.0,29485.0,799.0,23758.0,73460.34847437544,22485.0,22485.0,87235.11786600496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,9.0,14.0,7331.982261640798,False,82500.0
14438,2017.0,1329.0,88.0,1496.0,1.0,9490.0,38200.0,682.0,37717.0,44848.0,17511.0,17511.0,106536.0350407107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,31.0,7331.982261640798,False,76800.0
14440,2011.0,1735.0,235.0,2979.0,4.0,12370.0,41835.646324549234,2362.0,43799.20620587753,55000.0,76342.0,76342.0,158912.61885663864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,3.0,30.0,7331.982261640798,False,136200.0
14441,2008.0,1385.0,103.0,1799.0,4.0,8530.0,16061.0,1271.0,7076.0,167000.0,25032.0,25032.0,81343.81857465599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11.0,8.0,7331.982261640798,False,20700.0
14442,2010.0,1650.0,150.0,1796.0,4.0,9080.0,40714.0,1071.0,38093.0,140000.0,55808.0,55808.0,132540.766847128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,5.0,7331.982261640798,False,93500.0
14443,2017.0,1285.0,85.0,1197.0,1.0,9690.0,52000.0,508.0,39692.0,73460.34847437544,18583.0,13583.0,92693.20995140499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,4.0,28.0,7331.982261640798,False,68000.0
14444,2011.0,1195.0,90.0,1598.0,1.0,8320.0,21142.0,816.0,19775.0,100340.0,15510.0,15510.0,91703.85141679968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,4.0,29.0,7331.982261640798,False,42800.0
14445,2008.0,1010.0,73.0,1339.0,3.0,8140.0,18583.0,826.0,7077.0,145000.0,12743.0,12743.0,57042.349141453604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7.0,29.0,7331.982261640798,False,17000.0
14446,2020.0,1220.0,133.4932556713679,1597.0,1.0,5430.0,35201.0,1329.176775668073,33031.0,73460.34847437544,21140.0,1057.0,69662.02226920718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,1.0,11.0,7304.0,False,56100.0
14447,2006.0,1613.0,110.0,1984.0,2.0,8080.0,46048.0,1791.0,21952.0,145200.0,29943.0,32938.0,101912.16872326196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006.0,6.0,28.0,7331.982261640798,False,42400.0
14448,2015.0,1417.0,90.0,1390.0,2.0,8960.0,45504.0,620.0,33455.0,73460.34847437544,17516.0,17516.0,74276.88577459352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,4.0,22.0,7331.982261640798,False,55600.0
14449,2019.0,1190.0,96.0,1496.0,1.0,9060.0,38504.0,682.0,45987.0,2000.0,23228.0,14520.0,77293.37933373066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,10.0,5.0,7331.982261640798,False,98900.0
14450,2010.0,1505.0,135.0,1796.0,2.0,8030.0,38216.0,1071.0,35117.0,120060.0,44126.0,44126.0,126523.50293078274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12.0,28.0,7331.982261640798,False,81200.0
14451,2019.0,1735.0,155.0,1991.0,2.0,19540.0,48000.0,1202.0,77135.0,19500.0,43770.0,53278.0,164713.18039542233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,5.0,23.0,7331.982261640798,False,195800.0
14452,2015.0,1570.0,112.0,1986.0,3.0,13310.0,55001.0,1196.0,40270.0,89000.0,22203.0,23085.0,127010.30940289193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,1.0,12.0,7331.982261640798,False,76900.0
14453,2006.0,1000.0,63.0,1339.0,2.0,14408.95552771688,26054.0,885.0,685.0,78000.0,13872.0,8796.0,81726.75825953281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10.0,20.0,7331.982261640798,False,2100.0
